departmentId,city,region,department,road
5011000015480,上海,虹口,嘉杰国际广场(公寓),(虹口四川北路)四川北路1727弄
5011000006145,上海,虹口,水电路683弄,(虹口凉城)水电路683号
5011000001300,上海,虹口,保岭里,(虹口北外滩)东余杭路218号
5016635237248807,上海,虹口,惠民路254号,(虹口北外滩)惠民路254号
5020039659011453,上海,虹口,临潼路55号,(虹口北外滩)临潼路55号
5011000005331,上海,虹口,四平路755弄,(虹口曲阳)四平路755弄
5011000003813,上海,虹口,池沟路60弄,(虹口江湾镇)池沟路60弄
5012970751701343,上海,虹口,东宝兴路229号,(虹口四川北路)东宝兴路229号
5012403208629421,上海,虹口,天宝路1008号,"(虹口曲阳)天宝路1008号, （四平路787号）"
5011000014884,上海,虹口,嘉兰大厦,(虹口鲁迅公园)四川北路2261号
509977363955960,上海,虹口,同心路957号,(虹口凉城)同心路957号
5012970475925583,上海,虹口,车站南路204号,(虹口江湾镇)车站南路204号
5011000001454,上海,虹口,飞虹支路69号,(虹口临平路)飞虹支路69号
5011102208366,上海,虹口,四川北路1545弄,(虹口四川北路)四川北路1545弄
5012970691145838,上海,虹口,公平路827弄2号,(虹口北外滩)公平路827弄2号
5011000006335,上海,虹口,唐山路509弄,(虹口北外滩)唐山路509弄
5020035222195519,上海,虹口,大名路72号,(虹口北外滩)大名路72号
5011000017703,上海,虹口,盛业大厦,(虹口临平路)四平路778号
5011000008625,上海,虹口,唐山路381号,(虹口北外滩)唐山路381号
5011000015835,上海,虹口,明道大厦,(虹口曲阳)甘河路8号
5018221064532177,上海,虹口,场中路820号,(虹口江湾镇)场中路820号
5011000006188,上海,虹口,万东小区,"(虹口江湾镇)新市北路1361弄,万安路441弄"
5012970599658173,上海,虹口,飞虹支路118号,(虹口临平路)飞虹支路118号
5011000020275,上海,虹口,东长治路320号,(虹口北外滩)东长治路320号
5016389501103374,上海,虹口,奎照路45号,(虹口江湾镇)奎照路45号
5011000004089,上海,虹口,周家嘴路741号,(虹口临平路)周家嘴路741号
5020041838320617,上海,虹口,宝安路201号,(虹口鲁迅公园)宝安路201号
5016389543047298,上海,虹口,欧阳路317号,(虹口鲁迅公园)欧阳路317号
5011000005081,上海,虹口,岳州路335弄,(虹口临平路)岳州路335弄
5011000015268,上海,虹口,晶钻博华(公寓),"(虹口鲁迅公园)甜爱路128弄1-4号, 甜爱支路17号"
5016389506370381,上海,虹口,文迁路8号,(虹口江湾镇)文迁路8号
5011102210002,上海,虹口,沽源路128弄,(虹口江湾镇)沽源路128弄
5014126684318776,上海,虹口,霍山路124弄,(虹口北外滩)霍山路124弄
509977363955816,上海,虹口,天宝路1012号,(虹口曲阳)天宝路1012号
5014641080338515,上海,虹口,蒋家桥路18号,(虹口曲阳)蒋家桥路18号
5020025062554353,上海,虹口,东江湾路46号,(虹口鲁迅公园)东江湾路46号
5011000020314,上海,虹口,武进路247号,(虹口四川北路)武进路247号
5011000013236,上海,虹口,宝鸿小区,(虹口江湾镇)水电路1600弄
5020026516517039,上海,虹口,四平路591号,(虹口曲阳)四平路591号
5012970645270693,上海,虹口,四川北路1571号,(虹口四川北路)四川北路1571号
5012970675942215,上海,虹口,欧阳路299号,(虹口鲁迅公园)欧阳路299号
509977363955789,上海,虹口,中州路64弄,(虹口四川北路)中州路64弄
5011000005500,上海,虹口,奎江公寓,(虹口凉城)奎照路890号
5012970660737036,上海,虹口,岳州路231号,(虹口临平路)岳州路231号
5012970660737556,上海,虹口,曲阳路555号,(虹口曲阳)曲阳路555号
5011000004665,上海,虹口,幸福村,(虹口曲阳)大连西路11号
5011000001883,上海,虹口,马厂路49弄,(虹口北外滩)马厂路49弄
5020029619486674,上海,虹口,嘉兴路270号,(虹口临平路)嘉兴路270号
5016389495337366,上海,虹口,武进路193号,(虹口四川北路)武进路193号
5011000007643,上海,虹口,三门小区,(虹口江湾镇)三门路728弄
5016389501103961,上海,虹口,四平路587号,(虹口曲阳)四平路587号
5011102209220,上海,虹口,运光路89号,(虹口曲阳)运光路89号
509977363955818,上海,虹口,西邨小区,"(虹口北外滩)平凉路41弄, 榆林路临潼西村1-90号"
5011000004542,上海,虹口,远洋新村,(虹口临平路)远洋新村1-15号
5011000000099,上海,虹口,周家嘴路1048号,(虹口北外滩)周家嘴路1048号
5010111331611175,上海,虹口,运光路65号,(虹口曲阳)运光路65号
509977363955873,上海,虹口,新市南路1211号,(虹口江湾镇)新市南路1211号
5011000004047,上海,虹口,临平路80弄,(虹口临平路)临平路80弄1号
5011000012300,上海,虹口,上海轻工国际大厦,"(虹口临平路)四平路204号,四平路208号,四平路194号,四平路198号"
5016389495337611,上海,虹口,中山北一路2号,(虹口鲁迅公园)中山北一路2号
5011612073504438,上海,虹口,广中路450号,(虹口凉城)广中路450号
5011102208679,上海,虹口,同心路975号,(虹口凉城)同心路975号
5020023424934875,上海,虹口,塘沽路32号,(虹口北外滩)塘沽路32号
5011000011685,上海,虹口,宝安路279弄,(虹口鲁迅公园)宝安路279弄
5011000013307,上海,虹口,松花江路2603弄,(虹口曲阳)松花江路2603弄
5016389506370049,上海,虹口,四平路751号,(虹口曲阳)四平路751号
5011000004534,上海,虹口,兴业坊,(虹口鲁迅公园)山阴路165弄1-87号
5011000011134,上海,虹口,临潼苑,(虹口北外滩)杨树浦路189弄1-29号
5011000020506,上海,虹口,池沟路62弄,(虹口江湾镇)池沟路62弄
5011000016833,上海,虹口,长阳路138弄,(虹口北外滩)长阳路138弄
5011000010559,上海,虹口,海翔小区,"(虹口北外滩)惠民路150弄, 惠民路149弄"
5011000001002,上海,虹口,通州路406号,(虹口临平路)通州路406号
5011000003109,上海,虹口,虹祺花苑(办公楼),(虹口四川北路)宝山路874-880号
5011000006421,上海,虹口,同心路907号,(虹口凉城)同心路907号
5016389501103505,上海,虹口,大连西路169号,(虹口曲阳)大连西路169号
509977363956002,上海,虹口,祥德路95号,(虹口鲁迅公园)祥德路95号
5011000019143,上海,虹口,新市南路1141弄,(虹口江湾镇)新市南路1141弄
5012970508170080,上海,虹口,西江湾路233号,(虹口鲁迅公园)西江湾路233号
5011000003758,上海,虹口,曲阳豪庭,(虹口曲阳)东体育会路992弄
5012970630066247,上海,虹口,新市南路792号,(虹口江湾镇)新市南路792号
5011000006217,上海,虹口,东汉阳路427弄,(虹口北外滩)东汉阳路427弄
5011000003630,上海,虹口,峨眉路114弄,(虹口北外滩)峨眉路114弄
5011000002689,上海,虹口,海伦西路30弄,(虹口四川北路)海伦西路30弄
5016389506369617,上海,虹口,大连西路23号,(虹口曲阳)大连西路23号
5011000010190,上海,虹口,上外小区,(虹口曲阳)大连西路544弄
5011000011915,上海,虹口,多伦路236弄,"(虹口四川北路)多伦路236弄, 多伦路236弄3-16号"
5011000014864,上海,虹口,宝华城立方,(虹口凉城)株洲路309号
5011000010080,上海,虹口,祥德路180弄,(虹口鲁迅公园)祥德路180弄
5011000000830,上海,虹口,中山北一路310弄,(虹口曲阳)中山北一路310弄
5011000006737,上海,虹口,水电路1342弄,(虹口凉城)水电路1342弄
5011000012594,上海,虹口,山水苑,(虹口鲁迅公园)欧阳路681弄
5011000011545,上海,虹口,南方格林蓝天,(虹口凉城)广中路586弄
5012402875446222,上海,虹口,大连西路21号,(虹口曲阳)大连西路21号
5011000006389,上海,虹口,水电路1344弄,(虹口凉城)水电路1344弄
5011000017396,上海,虹口,虬龙公寓,(虹口四川北路)虬江路49弄
5011000000713,上海,虹口,富杰大厦,(虹口鲁迅公园)欧阳路57号
5011000004012,上海,虹口,辉河路59弄,(虹口曲阳)辉河路59弄
5011000016062,上海,虹口,海湾大厦,(虹口北外滩)黄浦路53号
5011102208801,上海,虹口,隆达公寓,(虹口四川北路)横浜路206弄
5011000002962,上海,虹口,山阴路343弄,(虹口鲁迅公园)山阴路343弄
5011000003365,上海,虹口,临平路256弄,(虹口临平路)临平路256弄
5011102209034,上海,虹口,广中路312号,(虹口凉城)广中路312号
5011000011534,上海,虹口,辉华大楼,(虹口曲阳)辉河路118-4号
5011000008600,上海,虹口,临平路60弄,(虹口临平路)临平路60弄
5011000003633,上海,虹口,天宝路849弄,(虹口临平路)天宝路849弄
5011000000140,上海,虹口,东汉阳路440号,(虹口北外滩)东汉阳路440号
5011000004329,上海,虹口,城城金岛苑,(虹口凉城)虹口区株洲路168弄
5011000004295,上海,虹口,鸿旭豪苑(酒店式公寓),(虹口北外滩)长阳路355号
5011000003200,上海,虹口,恒丰里,(虹口鲁迅公园)山阴路69弄32-108号
5011000011287,上海,虹口,四达里,(虹口鲁迅公园)山阴路57弄
5011000009252,上海,虹口,兰侨大厦,(虹口北外滩)长阳路288号
5011000003339,上海,虹口,华昌公寓,(虹口四川北路)华昌路79号
5011000009651,上海,虹口,公平大楼,(虹口北外滩)周家嘴路734号
5011102208941,上海,虹口,巴林苑,(虹口曲阳)巴林路80弄
5011000011741,上海,虹口,曲阳公寓,(虹口鲁迅公园)曲阳路31号
5011000002349,上海,虹口,四平路643号,(虹口曲阳)四平路643号
5015570286448411,上海,虹口,山阴路127号,(虹口鲁迅公园)山阴路127号
5020020754527148,上海,虹口,哈尔滨路61号,(虹口四川北路)哈尔滨路61号
5011000005401,上海,虹口,丰镇路55弄,(虹口江湾镇)丰镇路55弄
5020022490277881,上海,虹口,奎照路33号,(虹口江湾镇)奎照路33号
5016389495337843,上海,虹口,广灵一路52号,(虹口凉城)广灵一路52号
50000000006896,上海,虹口,山阴路61号,(虹口鲁迅公园)山阴路61号
5011063202129,上海,虹口,蟠龙街4号,(虹口四川北路)蟠龙街4号
509977363955991,上海,虹口,场中路38号,(虹口江湾镇)场中路38号
5020028255824413,上海,虹口,昆山花园路2号,(虹口四川北路)昆山花园路2号
5011000010906,上海,虹口,安吉里,(虹口鲁迅公园)吉祥路84弄
5011102208236,上海,虹口,金山路43号,(虹口北外滩)金山路43号
5014373094174969,上海,虹口,广粤路1492-1498号,(虹口江湾镇)广粤路1492-1498号
5011000005260,上海,虹口,通州路400号,(虹口临平路)通州路400号
5016389495337092,上海,虹口,甜爱路331号,(虹口鲁迅公园)甜爱路331号
5012970538840348,上海,虹口,三门路730号,(虹口江湾镇)三门路730号
5016389371080610,上海,虹口,东江海路6号,(虹口鲁迅公园)东江海路6号
5012970691146625,上海,虹口,株洲路333号,(虹口凉城)株洲路333号
5017586571741301,上海,虹口,衡水路228号,(虹口四川北路)衡水路228号
5016389398891440,上海,虹口,邢家桥北路303号,(虹口四川北路)邢家桥北路303号
5011000006803,上海,虹口,四达路25弄,(虹口鲁迅公园)四达路25弄
5011000002190,上海,虹口,复城国际(别墅),(虹口曲阳)伊敏河路99弄
5012970782110329,上海,虹口,广纪路499号,(虹口凉城)广纪路499号
5011000004701,上海,虹口,绿地浦创商务大厦,"(虹口北外滩)东大名路988号, 东大名路1050号"
5011000004165,上海,虹口,溧阳路1333弄,(虹口鲁迅公园)溧阳路1333弄
50000000003509,上海,虹口,武进路268号,(虹口四川北路)武进路268号
5011000010973,上海,虹口,松花江路2591弄,(虹口曲阳)松花江路2591弄
5011000013791,上海,虹口,华兴商厦,(虹口曲阳)东体育会路100弄1号
5011000000507,上海,虹口,上海国际航运服务中心,(虹口北外滩)公平路36号
5011102209352,上海,虹口,凉城路396号,(虹口凉城)凉城路396号
5011102209338,上海,虹口,纪念路490号,(虹口江湾镇)纪念路490号
5011000016014,上海,虹口,花园路76弄,(虹口鲁迅公园)花园路76弄
5012970508169950,上海,虹口,物华路300号,(虹口临平路)物华路300号
5011000001553,上海,虹口,中山北一路240号,(虹口曲阳)中山北一路240号
5010321673859834,上海,虹口,同心路973号,(虹口凉城)同心路973号
5011000000378,上海,虹口,广粤路289弄,(虹口凉城)广粤路289弄
5012312131678451,上海,虹口,侯家宅,(虹口凉城)广灵二路侯家宅
5011102209339,上海,虹口,荣振大厦,(虹口江湾镇)纪念路486号
5011000015997,上海,虹口,精武大厦,(虹口四川北路)东宝兴路157号
5016571174235390,上海,虹口,宝安路325号,(虹口鲁迅公园)宝安路325号
5020021709974497,上海,虹口,奎照路314-318号,(虹口江湾镇)奎照路314-318号
5011000016832,上海,虹口,虹口嘉苑,(虹口江湾镇)车站南路198弄
5011000012280,上海,虹口,宝莲大厦,(虹口鲁迅公园)曲阳路299号
5011102208777,上海,虹口,天通庵路683号,(虹口四川北路)天通庵路683号
5011102208784,上海,虹口,四平路719号,(虹口曲阳)四平路719号
5011000009204,上海,虹口,永安小区(虹口),(虹口四川北路)四川北路1953弄
5014964453838018,上海,虹口,广中路480号,(虹口凉城)广中路480号
5011000002828,上海,虹口,嘉杰国际广场(办公楼),(虹口四川北路)四川北路1717号
5013986613177787,上海,虹口,多伦路119号,(虹口四川北路)多伦路119号
5012970706350919,上海,虹口,柳营路135号,(虹口凉城)柳营路135号
5011000001162,上海,虹口,黄渡路17弄,(虹口鲁迅公园)黄渡路17弄
5012970782110037,上海,虹口,水电路87号,(虹口凉城)水电路87号
5011000013724,上海,虹口,海虹苑,(虹口凉城)广灵一路39弄
5012970508169242,上海,虹口,横浜路133号,(虹口四川北路)横浜路133号
5011000004215,上海,虹口,荣胜公寓,(虹口北外滩)安国路28弄
5011000017824,上海,虹口,安国公寓,(虹口北外滩)安国路288弄
5011000003440,上海,虹口,闵行路201号,(虹口北外滩)闵行路201号
5011000005384,上海,虹口,东宝兴路288号,(虹口四川北路)东宝兴路288号
5012970660737582,上海,虹口,曲阳路900弄5-6号,(虹口曲阳)曲阳路900弄5-6号
5011000010147,上海,虹口,祥德路2弄,(虹口鲁迅公园)祥德路2弄
50000000001428,上海,虹口,多伦路208号,(虹口四川北路)多伦路208号
5011000011031,上海,虹口,宝隆公馆,(虹口江湾镇)逸仙路158号
5011000007208,上海,虹口,惠民路250弄,(虹口北外滩)惠民路250弄
5020020428384288,上海,虹口,长春路361号,(虹口四川北路)长春路361号
509821540058046,上海,虹口,场中路34号,(虹口江湾镇)场中路34号
5015033184825926,上海,虹口,万安路352号,(虹口江湾镇)万安路352号
5020025231372463,上海,虹口,奎照路933、937号,(虹口凉城)奎照路933、937号
5011000020442,上海,虹口,新市南路579弄,(虹口江湾镇)新市南路579弄
50000000000968,上海,虹口,辽宁路151号,(虹口临平路)辽宁路151号
5011102209940,上海,虹口,沽源路112弄,(虹口江湾镇)沽源路112弄
5011000019146,上海,虹口,新市南路1145弄,(虹口江湾镇)新市南路1145弄
5011000001280,上海,虹口,临平路20弄,(虹口临平路)临平路20弄
509821540058104,上海,虹口,运光路49号,(虹口曲阳)运光路49号
5011000006219,上海,虹口,山阴路85弄,(虹口鲁迅公园)山阴路85弄
5011000015274,上海,虹口,金象大厦,(虹口四川北路)华昌路9号
5011000004095,上海,虹口,东体育会路355弄,(虹口曲阳)东体育会路355弄
5011000003341,上海,虹口,虹教二村,"(虹口北外滩)高阳路392弄, 高阳路388弄"
509821540319584,上海,虹口,祥德路36弄,(虹口鲁迅公园)祥德路36弄
5011000013774,上海,虹口,霍山大楼,(虹口北外滩)霍山路288号
5013783270960289,上海,虹口,水电路86号,(虹口凉城)水电路86号
5011000003356,上海,虹口,周家嘴路1050号,(虹口北外滩)周家嘴路1050号
5012970782110395,上海,虹口,广灵四路913号,(虹口凉城)广灵四路913号
5011063203094,上海,虹口,祥德路48弄,"(虹口鲁迅公园)祥德路48弄, 祥德路48弄1-4号"
5011102208558,上海,虹口,东宝兴路300号,(虹口四川北路)东宝兴路300号
5016389501103425,上海,虹口,长春支路3号,(虹口四川北路)长春支路3号
509821540057387,上海,虹口,多伦路163弄,(虹口四川北路)多伦路163弄
5011000001905,上海,虹口,甜爱别墅(公寓),(虹口鲁迅公园)祥德路96弄
5012970782110467,上海,虹口,广中路147号,(虹口凉城)广中路147号
5011102208557,上海,虹口,周家嘴路750弄,(虹口北外滩)周家嘴路750弄
5011000007231,上海,虹口,东江湾路590号,(虹口鲁迅公园)东江湾路590号
5011000004388,上海,虹口,中星凉城新苑,(虹口凉城)凉城路815弄
5011000002352,上海,虹口,水电路818弄,(虹口凉城)水电路818弄
5012970614862084,上海,虹口,昆山路224号,(虹口四川北路)昆山路224号
5011000016525,上海,虹口,新北大楼,(虹口江湾镇)新市北路1525弄
5016389506370421,上海,虹口,曲阳路491号,(虹口鲁迅公园)曲阳路491号
509821540319251,上海,虹口,广中路45弄,(虹口曲阳)广中路45弄
5012217772159046,上海,虹口,周家嘴路366、368号,(虹口北外滩)周家嘴路366、368号
5011000001612,上海,虹口,同心路977号,(虹口凉城)同心路977号
5011000011085,上海,虹口,积善里(虹口),"(虹口鲁迅公园)山阴路340弄, 山阴路340弄31号, 山阴路340弄27号"
5011000000568,上海,虹口,万安路372号,(虹口江湾镇)万安路372号
5011000004265,上海,虹口,昆明路155弄,(虹口北外滩)昆明路155弄
5012970782110034,上海,虹口,水电路71号,(虹口凉城)水电路71号
5011000002388,上海,虹口,长阳路24弄,(虹口北外滩)长阳路24弄
5011102208676,上海,虹口,同心路971号,(虹口凉城)同心路971号
5011000004487,上海,虹口,铂金时代,(虹口凉城)同丰路718号
5012970475925577,上海,虹口,"车站北路608,616号","(虹口凉城)车站北路608, 616号"
5011000012821,上海,虹口,车南小区,(虹口江湾镇)车站南路25弄
5011000014295,上海,虹口,国际商厦商务楼,(虹口四川北路)海宁路358号
5011000011812,上海,虹口,鼎立大厦,(虹口北外滩)长阳路235号
509977363955975,上海,虹口,场中路44号,(虹口江湾镇)场中路44号
5011000006346,上海,虹口,东宝兴路254弄28支弄,(虹口四川北路)东宝兴路254弄28支弄
5011000004287,上海,虹口,唐山路957弄,(虹口北外滩)唐山路957弄
5012970721293006,上海,虹口,宝安支路48-52号(双),(虹口鲁迅公园)宝安支路48-52号(双)
5011102208443,上海,虹口,岳洋大厦,(虹口临平路)岳州路58号
5011000013278,上海,虹口,广联新苑,(虹口凉城)广联路29弄1-33号
5012970630066916,上海,虹口,海伦路178号,(虹口临平路)海伦路178号
5011000011515,上海,虹口,宝安路293号,(虹口鲁迅公园)宝安路293号
5012970599658157,上海,虹口,飞虹路297号,(虹口临平路)飞虹路297号
5020023226681093,上海,虹口,宝安路317号,(虹口鲁迅公园)宝安路317号
5011102209810,上海,虹口,万安路970号,(虹口江湾镇)万安路970号
5011000011641,上海,虹口,文华别墅(虹口),(虹口鲁迅公园)山阴路208弄
5011000004232,上海,虹口,庆源小区,(虹口临平路)嘉兴路304弄
5011102209213,上海,虹口,友谊一村,(虹口凉城)友谊一村
5011000002653,上海,虹口,山阴路209弄,(虹口鲁迅公园)山阴路209弄
5012970782110373,上海,虹口,广灵四路306号,(虹口凉城)广灵四路306号
5012970736497534,上海,虹口,万安路480号,(虹口江湾镇)万安路480号
5011000008395,上海,虹口,广中路512号,(虹口凉城)广中路512号
5011000000255,上海,虹口,周家嘴路1052号,(虹口北外滩)周家嘴路1052号
5020032259984791,上海,虹口,桃源里,(虹口北外滩)惠民路73弄4-114号
5011000004322,上海,虹口,文治福邸,"(虹口江湾镇)文治路3弄1-13号,文治路8弄3-4号"
5011000016418,上海,虹口,凯润商务楼,(虹口四川北路)四川北路1611号
5020032259983801,上海,虹口,塘沽路346号,(虹口北外滩)塘沽路346号
5012970706350677,上海,虹口,华昌路174-176号,(虹口鲁迅公园)华昌路174-176号
5011000004312,上海,虹口,山三小区,(虹口鲁迅公园)山阴路191弄
5011000013580,上海,虹口,景明大厦,(虹口凉城)汶水东路278号
5011000003021,上海,虹口,万安路381号,(虹口江湾镇)万安路381号
509821540319465,上海,虹口,广中路350号,(虹口凉城)广中路350号
5011102208832,上海,虹口,大连西路49号,(虹口曲阳)大连西路49号
5016232603464432,上海,虹口,广灵一路54号,(虹口凉城)广灵一路54号
5011000001198,上海,虹口,文新小区,"(虹口江湾镇)新市北路1390弄,文迁路25弄"
5011000010560,上海,虹口,汤公馆,(虹口四川北路)四川北路2023弄
5011000001493,上海,虹口,东余杭路1051弄,(虹口北外滩)东余杭路1051弄
5011000011167,上海,虹口,沽源路第二小区,"(虹口江湾镇)沽源路116弄,沽源路118弄"
5014189200683415,上海,虹口,惠民路262号,(虹口北外滩)惠民路262号
5011000009878,上海,虹口,车站南路291弄,(虹口凉城)车站南路291弄1号
5011102208834,上海,虹口,大连西路29号,(虹口曲阳)大连西路29号
5020025034242148,上海,虹口,霍山路109号,(虹口北外滩)霍山路109号
5011000002454,上海,虹口,祥德路150号,(虹口鲁迅公园)祥德路150号
509821540057456,上海,虹口,万安路374号,(虹口江湾镇)万安路374号
5011000015587,上海,虹口,邮政曲阳大楼,(虹口曲阳)中山北二路1631号
5011000001038,上海,虹口,昆山花园路14号,(虹口四川北路)昆山花园路14号
5011000017570,上海,虹口,黄山坊,"(虹口凉城)黄山路99号, 黄山路131号, 黄山路77号"
5016389506369999,上海,虹口,场中路42号,(虹口江湾镇)场中路42号
5012970599657938,上海,虹口,多伦路240号,(虹口四川北路)多伦路240号
5012970721292572,上海,虹口,安汾路270号,(虹口江湾镇)安汾路270号
5011001743815618,上海,虹口,纪念路492号,(虹口江湾镇)纪念路492号
5011102208666,上海,虹口,四川北路1960号,(虹口四川北路)四川北路1960号
5010956372716777,上海,虹口,山阴大楼,(虹口鲁迅公园)山阴路16号
5011000014668,上海,虹口,飘鹰世纪大厦,(虹口临平路)天宝路578弄
5011000012021,上海,虹口,沪办大厦,"(虹口曲阳)曲阳路851弄,中山北一路1250号"
509821540319378,上海,虹口,黄渡小区,(虹口鲁迅公园)东江湾路300弄
5011000010835,上海,虹口,建爱大厦,(虹口北外滩)长阳路8号
5011000020480,上海,虹口,四平路581号,(虹口曲阳)四平路581号
5011000005385,上海,虹口,东宝兴路276号,(虹口四川北路)东宝兴路276号
5011000010770,上海,虹口,昆明公寓,(虹口北外滩)昆明路173号
5011000002555,上海,虹口,祥德路124弄,(虹口鲁迅公园)祥德路124弄
5012970475925645,上海,虹口,密云路479-4号,(虹口曲阳)密云路479-4号
5011000001541,上海,虹口,物华路92号,(虹口临平路)物华路92号
509821540057645,上海,虹口,宏惠花苑(二期),(虹口北外滩)大连路159弄
509821540057118,上海,虹口,大连西路17号,(虹口曲阳)大连西路17号
5016389495337950,上海,虹口,大连西路47号,(虹口曲阳)大连西路47号
509977363956176,上海,虹口,万安街419号,(虹口江湾镇)万安街419号
5011000017792,上海,虹口,福德大厦,(虹口四川北路)四川北路1688号
5011000007377,上海,虹口,临平路30弄,(虹口临平路)临平路30弄
5011000018893,上海,虹口,奎照小区,(虹口凉城)奎照路1000弄
5012970782110379,上海,虹口,广灵四路332号,(虹口凉城)广灵四路332号
5010909176574636,上海,虹口,吴家湾路61弄,(虹口江湾镇)吴家湾路52弄（汶水东路141弄28、30、32、34号）
5011102208495,上海,虹口,四川北路1856弄,(虹口四川北路)四川北路1856弄
5011000001440,上海,虹口,同心路990弄,(虹口凉城)同心路990弄
5014234043821451,上海,虹口,甜爱路26号,(虹口鲁迅公园)甜爱路26号
5011102207036,上海,虹口,广中路446号,(虹口凉城)广中路446号
5011000009433,上海,虹口,前进小区,(虹口北外滩)周家嘴路86弄
5011102209159,上海,虹口,曲阳路900弄,(虹口曲阳)曲阳路900弄3号
5011000013885,上海,虹口,金陵国际大厦,(虹口鲁迅公园)欧阳路85号
5011102208717,上海,虹口,四川北路1972号,(虹口四川北路)四川北路1972号
5011000013261,上海,虹口,商贸大厦,"(虹口鲁迅公园)四平路188号, （四平路128号）"
5011000003591,上海,虹口,广中路320号,(虹口凉城)广中路320号
5011000011569,上海,虹口,水电路62弄,(虹口凉城)水电路62弄
5012174528622477,上海,虹口,四川北路1926号,(虹口四川北路)四川北路1926号
5011000016354,上海,虹口,长春公寓,"(虹口四川北路)长春路304号,长春路314号,长春路348号"
5011000003213,上海,虹口,池沟虹教小区,"(虹口江湾镇)公安街11弄, 保宁路71弄, 文迁路10号, 文迁路14号"
5020024935675259,上海,虹口,溧阳路1084弄,(虹口四川北路)溧阳路1084弄
5012970508169940,上海,虹口,物华路220号,(虹口临平路)物华路220号
5011000008977,上海,虹口,多伦路123号,(虹口四川北路)多伦路123号
5011000007425,上海,虹口,山阴路112弄,(虹口鲁迅公园)山阴路112弄
5011000004680,上海,虹口,文致公寓,(虹口江湾镇)车站西路288弄
5011063203022,上海,虹口,场中路10弄,(虹口江湾镇)场中路10弄
5011000015054,上海,虹口,骏丰国际财富广场,"(虹口临平路)大连路1619号, 大连路1599号"
5020026659299300,上海,虹口,武进路213号,(虹口四川北路)武进路213号
5012970599658162,上海,虹口,飞虹路391弄10号,(虹口临平路)飞虹路391弄10号
5011000006420,上海,虹口,大连西路615号,(虹口鲁迅公园)大连西路615号
5011000016198,上海,虹口,海泰国际大厦,(虹口四川北路)四川北路888号
509821540058038,上海,虹口,大连西路13号,(虹口曲阳)大连西路13号
5011102209793,上海,虹口,场中路8弄,(虹口江湾镇)场中路8弄
5011000008993,上海,虹口,稷下商务大厦,"(虹口凉城)水电路1422号, 水电路1402号"
5011000000573,上海,虹口,祥德路331号,(虹口鲁迅公园)祥德路331弄
5011000017025,上海,虹口,大连路1127号,(虹口临平路)大连路1127号
5012970721292597,上海,虹口,安国路350号,(虹口临平路)安国路350号
5011000019226,上海,虹口,新市南路第三小区,(虹口江湾镇)新市南路1133弄
5011000004302,上海,虹口,平和大楼,"(虹口临平路)虹镇老街267-269号,虹镇老街251弄"
5011000010197,上海,虹口,溧阳公馆,(虹口四川北路)溧阳路1155号2幢
5011000010259,上海,虹口,凯虹公寓,"(虹口临平路)飞虹路397弄1-3号, 飞虹路369弄1-11号, 飞虹路387号"
5011000015443,上海,虹口,天伦家园,(虹口四川北路)邢家桥北路269弄
5011000006742,上海,虹口,天宝路388弄,(虹口临平路)天宝路388弄
5016028382540545,上海,虹口,祥德路152号,(虹口鲁迅公园)祥德路152号
5011000016901,上海,虹口,晨林花苑,(虹口临平路)物华路98弄
5011000010767,上海,虹口,怡景大厦,(虹口鲁迅公园)中山北一路184-188号
5011000012290,上海,虹口,新昌大厦,(虹口凉城)新市路228号
5011000006211,上海,虹口,东体育会路309弄,(虹口曲阳)东体育会路309弄
5011000017511,上海,虹口,裕群公寓,"(虹口鲁迅公园)欧阳路501弄7-9号, 欧阳路501弄50号"
5011000014645,上海,虹口,东广大厦,"(虹口凉城)广中路562号, 广中路568号, 广中路564号"
5015310780140515,上海,虹口,大连西路171号,(虹口曲阳)大连西路171号
5011000017878,上海,虹口,四季沙龙公寓,"(虹口江湾镇)新市南路585号,车站南路39号"
5011102208693,上海,虹口,水电路199号,(虹口鲁迅公园)水电路199号
5011000011603,上海,虹口,桂园公寓,(虹口凉城)汶水东路778弄
5011000006154,上海,虹口,松花江路2599弄,(虹口曲阳)松花江路2599弄
5011000006105,上海,虹口,天宝西路252弄,(虹口曲阳)天宝西路252弄
5011000005565,上海,虹口,祥德路505弄,(虹口曲阳)祥德路505弄
5011000009094,上海,虹口,公安大楼(虹口),(虹口凉城)中山北一路805号
5011000015194,上海,虹口,同心城,(虹口凉城)同心路649弄
5011000004862,上海,虹口,文宇公寓,(虹口鲁迅公园)大连西路257弄
5011102208869,上海,虹口,广中路148号,(虹口鲁迅公园)广中路148号
5011063202244,上海,虹口,广中路374号,(虹口凉城)虹口区广中路374号
5011000016210,上海,虹口,新亚公寓,(虹口四川北路)九龙路575号
5011000004406,上海,虹口,欧阳路319号,(虹口鲁迅公园)欧阳路319号
5011000004853,上海,虹口,天宝路410弄,(虹口临平路)天宝路410弄
5011000009495,上海,虹口,同济里伍街,(虹口鲁迅公园)同心路209弄
5011000001035,上海,虹口,欧阳路500弄,(虹口鲁迅公园)欧阳路500弄
5011000013823,上海,虹口,科兴公寓,(虹口凉城)奎照路789弄
5011000009227,上海,虹口,金芙世纪公寓,(虹口四川北路)罗浮路89弄
5011000013376,上海,虹口,馨虹苑,(虹口北外滩)周家嘴路338弄
